employee_index,country_residence,gender,age,contract_length,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
N,ES,H,14.0,986.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,86997.42,02 - PARTICULARES,0,0,0,1
N,ES,V,44.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,LERIDA,61117.89,02 - PARTICULARES,0,0,1,1
N,ES,V,42.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ALICANTE,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,87.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,CADIZ,54587.76,02 - PARTICULARES,0,0,0,1
N,ES,V,35.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,LUGO,145491.41999999998,02 - PARTICULARES,0,0,0,1
N,ES,H,66.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,249171.0,01 - TOP,1,0,0,1
N,ES,V,27.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,124414.32,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,36.0,987.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,115933.98,02 - PARTICULARES,0,0,0,1
N,ES,V,51.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALLADOLID,86703.84,02 - PARTICULARES,0,0,0,1
N,ES,V,24.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,96318.42,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,63.0,967.0,0.0,     37,1.0,1.0,I,S,N,KAT,N,VALENCIA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,40.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,48315.60000000001,02 - PARTICULARES,1,0,0,1
N,ES,H,86.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,334242.03,02 - PARTICULARES,0,0,0,1
N,ES,V,33.0,987.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,ASTURIAS,196172.01,02 - PARTICULARES,0,0,0,1
N,ES,H,50.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,96318.42,02 - PARTICULARES,0,0,1,1
N,ES,H,17.0,986.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,VALENCIA,61648.26,02 - PARTICULARES,0,0,0,1
N,ES,V,13.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,64436.55,02 - PARTICULARES,0,0,0,1
N,ES,H,28.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,SEVILLA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,"PALMAS, LAS",43464.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,48.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,172799.84999999998,01 - TOP,1,0,0,1
N,ES,H,29.0,987.0,0.0,     38,1.0,1.0,A,S,S,KAT,N,MADRID,344284.92,02 - PARTICULARES,0,0,0,0
N,ES,H,83.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,178272.18,02 - PARTICULARES,1,0,0,1
N,ES,V,48.0,987.0,0.0,     38,1.0,1.0,I,S,N,KAZ,N,ALBACETE,62245.05,02 - PARTICULARES,0,0,0,1
N,ES,V,77.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,332185.14,02 - PARTICULARES,0,0,1,1
N,ES,V,32.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,"BALEARS, ILLES",116004.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,41.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,81777.9,01 - TOP,0,0,1,1
N,ES,H,36.0,987.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,MADRID,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,31.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,SANTA CRUZ DE TENERIFE,81665.1,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,55.0,986.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,MADRID,183424.92,02 - PARTICULARES,0,0,0,1
N,ES,V,45.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,116809.2,02 - PARTICULARES,0,0,0,1
N,ES,V,67.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,144573.78,02 - PARTICULARES,0,0,0,1
N,ES,V,59.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,SALAMANCA,115545.0,02 - PARTICULARES,0,0,0,1
N,ES,H,56.0,825.0,0.0,     33,1.0,1.0,I,S,N,KAT,N,"CORUÑA, A",44326.05,02 - PARTICULARES,0,0,1,1
N,ES,V,74.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,112360.17,02 - PARTICULARES,1,0,0,1
N,ES,V,48.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BIZKAIA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,34.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,66567.18000000001,02 - PARTICULARES,0,0,1,1
N,ES,V,42.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,106777.44,02 - PARTICULARES,0,0,1,1
N,ES,H,36.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,50947.29,02 - PARTICULARES,0,0,1,1
N,ES,H,40.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,BARCELONA,87379.35,01 - TOP,1,0,1,1
N,ES,V,39.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ALICANTE,43261.65,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,987.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,VALENCIA,96318.42,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,42.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MURCIA,56929.68000000001,02 - PARTICULARES,0,0,1,1
N,ES,V,42.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,100716.18,02 - PARTICULARES,0,0,0,1
N,ES,V,48.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"PALMAS, LAS",81007.31999999999,02 - PARTICULARES,0,0,1,0
N,ES,H,66.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MALAGA,183434.04,02 - PARTICULARES,0,0,1,1
N,ES,H,31.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,96318.42,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,37.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ASTURIAS,79620.78,02 - PARTICULARES,0,0,1,1
N,ES,V,46.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,TOLEDO,138176.34,02 - PARTICULARES,1,0,1,1
N,ES,V,65.0,987.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,BIZKAIA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,80.0,987.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,VALENCIA,152452.05,02 - PARTICULARES,0,0,0,1
N,ES,V,8.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,SANTA CRUZ DE TENERIFE,89345.37,02 - PARTICULARES,0,0,0,1
N,ES,V,17.0,967.0,0.0,     37,1.0,1.0,A,S,N,KFA,N,MADRID,233046.96,02 - PARTICULARES,0,0,0,1
N,ES,H,33.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,TARRAGONA,36040.08,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,33.0,460.0,0.0,     21,1.0,1.0,A,S,N,KAT,N,VALENCIA,53180.43000000001,02 - PARTICULARES,0,0,0,1
N,ES,V,44.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"CORUÑA, A",137747.52,01 - TOP,0,0,0,1
N,ES,V,40.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ASTURIAS,82718.70000000001,02 - PARTICULARES,0,0,0,1
N,ES,V,39.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,SEVILLA,97140.72,02 - PARTICULARES,0,0,0,1
N,ES,V,40.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ALICANTE,147728.82,02 - PARTICULARES,0,0,0,1
N,ES,V,76.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"RIOJA, LA",107916.9,02 - PARTICULARES,0,0,0,1
N,ES,H,53.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,364766.19,02 - PARTICULARES,0,0,0,1
N,ES,V,32.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,41.0,988.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,MADRID,64372.14,02 - PARTICULARES,0,0,0,1
N,ES,V,40.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,64372.14,02 - PARTICULARES,0,0,1,1
N,ES,V,31.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,208015.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,43.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,95025.6,02 - PARTICULARES,0,0,0,1
N,ES,V,38.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,"CORUÑA, A",81380.45999999999,02 - PARTICULARES,0,0,0,1
N,ES,H,89.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,96434.67,01 - TOP,1,0,0,1
N,ES,V,40.0,988.0,0.0,     38,1.0,1.0,A,S,S,KFC,N,SEVILLA,29980.86,02 - PARTICULARES,0,0,0,0
N,ES,V,26.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,82420.70999999999,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,23.0,988.0,0.0,     21,1.0,1.0,A,S,N,KFA,N,CACERES,50327.01,02 - PARTICULARES,0,0,0,1
N,ES,V,46.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,182526.9,02 - PARTICULARES,0,0,1,1
N,ES,H,35.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,147716.61000000002,02 - PARTICULARES,0,0,0,1
N,ES,V,39.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,58584.69,02 - PARTICULARES,0,0,0,1
N,ES,V,27.0,988.0,0.0,     38,1.0,1.0,I,S,S,KFC,N,"BALEARS, ILLES",49250.55,02 - PARTICULARES,0,0,0,1
N,ES,V,38.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,70165.83,01 - TOP,1,0,0,1
N,ES,V,50.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,67057.20000000001,01 - TOP,1,0,0,1
N,ES,V,52.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,SANTA CRUZ DE TENERIFE,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,34.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"PALMAS, LAS",79285.62,02 - PARTICULARES,0,0,1,1
N,ES,V,69.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,VALENCIA,88625.43000000002,02 - PARTICULARES,0,0,0,1
N,ES,H,35.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ALICANTE,99143.61000000002,02 - PARTICULARES,1,0,1,1
N,ES,H,24.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,174913.29,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,33.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,58593.96,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,58.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MALAGA,82463.91,02 - PARTICULARES,0,0,0,1
N,ES,V,51.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,SEGOVIA,34032.39,02 - PARTICULARES,0,0,0,1
N,ES,V,46.0,988.0,0.0,     32,1.0,1.0,A,S,N,KAT,N,MADRID,189412.11,02 - PARTICULARES,0,0,0,1
N,ES,V,44.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,"BALEARS, ILLES",96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,40.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,118444.41,02 - PARTICULARES,0,0,0,1
N,ES,H,51.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,56377.71,02 - PARTICULARES,0,0,0,1
N,ES,H,47.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,161604.75,02 - PARTICULARES,0,0,1,1
N,ES,H,39.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,176213.49,02 - PARTICULARES,0,0,0,1
N,ES,H,13.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,259815.24,02 - PARTICULARES,0,0,0,1
N,ES,H,9.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,259815.24,02 - PARTICULARES,0,0,0,1
N,ES,H,50.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,166551.24,02 - PARTICULARES,0,0,0,1
N,ES,V,47.0,988.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,SEVILLA,81301.23,02 - PARTICULARES,0,0,0,1
N,ES,H,40.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,VALENCIA,96318.42,02 - PARTICULARES,0,0,1,1
N,ES,V,41.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,BARCELONA,96318.42,02 - PARTICULARES,0,0,0,0
N,ES,H,61.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,195207.87,01 - TOP,1,0,0,1
N,ES,H,47.0,988.0,0.0,     38,1.0,1.0,A,S,N,KHC,N,MADRID,100377.12,02 - PARTICULARES,0,0,1,0
N,ES,V,43.0,953.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,ALICANTE,29959.620000000006,02 - PARTICULARES,0,0,0,1
N,ES,V,42.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,PONTEVEDRA,63831.87,02 - PARTICULARES,0,0,0,1
N,ES,V,37.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAZ,N,MADRID,114024.3,02 - PARTICULARES,0,0,1,1
N,ES,V,36.0,987.0,0.0,     38,1.0,1.0,A,S,S,KFA,N,MADRID,79108.53,02 - PARTICULARES,0,0,0,1
N,ES,H,60.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,69653.91,02 - PARTICULARES,0,0,0,1
N,ES,V,38.0,987.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,223875.3,02 - PARTICULARES,0,0,1,1
N,ES,V,39.0,987.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,BARCELONA,103437.63,02 - PARTICULARES,0,0,1,1
N,ES,H,50.0,988.0,0.0,     38,1.0,1.0,A,S,N,KHC,N,MADRID,235299.18,02 - PARTICULARES,0,0,0,1
N,ES,H,39.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,BARCELONA,230856.42,02 - PARTICULARES,0,0,1,1
N,ES,V,40.0,988.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,CADIZ,146398.05,02 - PARTICULARES,0,0,0,1
N,ES,V,29.0,988.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,ZARAGOZA,109251.27,02 - PARTICULARES,0,0,0,1
N,ES,H,61.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"PALMAS, LAS",102051.93,02 - PARTICULARES,0,0,0,1
N,ES,V,54.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,237448.29,02 - PARTICULARES,0,0,0,0
N,ES,V,34.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,138729.38999999998,02 - PARTICULARES,0,0,0,1
N,ES,V,90.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,JAEN,73765.20000000001,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,80361.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,LEON,77522.58,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,82.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,HUELVA,63147.45,01 - TOP,1,0,0,0
N,ES,V,38.0,986.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,58.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,295821.15,02 - PARTICULARES,1,0,1,1
N,ES,V,43.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,106003.8,01 - TOP,0,0,0,1
N,ES,V,52.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,BARCELONA,118286.13,02 - PARTICULARES,0,0,0,1
N,ES,V,46.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,82106.43000000001,02 - PARTICULARES,0,0,1,1
N,ES,H,45.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,BARCELONA,80515.08,02 - PARTICULARES,0,0,0,1
N,ES,H,32.0,988.0,0.0,     38,1.0,1.0,A,S,S,KFC,N,"PALMAS, LAS",50543.67,02 - PARTICULARES,0,0,1,1
N,ES,V,27.0,988.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,ALICANTE,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,48.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,106455.33,02 - PARTICULARES,0,0,1,1
N,ES,V,53.0,988.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,82574.88,02 - PARTICULARES,1,0,0,1
N,ES,V,43.0,981.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,89548.17,02 - PARTICULARES,0,0,0,1
N,ES,V,55.0,981.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,LEON,73648.11,02 - PARTICULARES,0,0,1,0
N,ES,V,40.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,235765.74,02 - PARTICULARES,0,0,0,1
N,ES,V,70.0,503.0,0.0,     22,1.0,1.0,A,S,N,KFC,N,TOLEDO,54677.25,02 - PARTICULARES,0,0,1,1
N,ES,H,41.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,SEVILLA,70863.56999999999,02 - PARTICULARES,0,0,1,1
N,ES,H,23.0,974.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,392546.28,03 - UNIVERSITARIO,1,0,0,1
N,ES,V,37.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,96579.3,02 - PARTICULARES,0,0,0,1
N,ES,V,52.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,206838.48,02 - PARTICULARES,0,0,0,1
N,ES,V,44.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,165868.08000000002,02 - PARTICULARES,0,0,0,1
N,ES,H,50.0,974.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,ALICANTE,114082.08,02 - PARTICULARES,0,0,0,0
N,ES,V,35.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,52163.16,02 - PARTICULARES,0,0,0,1
N,ES,V,34.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,JAEN,76313.06999999999,02 - PARTICULARES,0,0,1,1
N,ES,H,39.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,CADIZ,38728.14,02 - PARTICULARES,0,0,1,1
N,ES,H,38.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,CASTELLON,91878.84,01 - TOP,1,0,1,1
N,ES,V,76.0,974.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,ASTURIAS,79390.38,02 - PARTICULARES,0,0,0,1
N,ES,V,29.0,974.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,TOLEDO,45244.08,02 - PARTICULARES,0,0,1,1
N,ES,H,54.0,974.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,MADRID,195703.89,02 - PARTICULARES,0,0,0,1
N,ES,V,40.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,TARRAGONA,61498.47,02 - PARTICULARES,0,0,0,1
N,ES,V,47.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,49255.8,02 - PARTICULARES,0,0,0,1
N,ES,V,55.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,LUGO,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,89.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,73763.81999999999,02 - PARTICULARES,1,0,0,1
N,ES,V,46.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,TARRAGONA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,39.0,974.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,VALLADOLID,92952.12,02 - PARTICULARES,0,0,0,1
N,ES,H,38.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,CANTABRIA,245315.46,02 - PARTICULARES,0,0,0,1
N,ES,H,39.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,106897.17,02 - PARTICULARES,0,0,0,1
N,ES,V,36.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,70088.85,02 - PARTICULARES,0,0,0,1
N,ES,V,44.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,113086.86000000002,02 - PARTICULARES,0,0,0,1
N,ES,V,42.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,48394.65,02 - PARTICULARES,0,0,0,1
N,ES,V,39.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"BALEARS, ILLES",127950.48,02 - PARTICULARES,0,0,1,1
N,ES,H,31.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,63623.16,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,35.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,64647.51,02 - PARTICULARES,1,0,0,1
N,ES,V,35.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,47.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,57.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"PALMAS, LAS",133006.8,02 - PARTICULARES,0,0,1,1
N,ES,H,47.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,"PALMAS, LAS",185236.17,02 - PARTICULARES,0,0,0,1
N,ES,V,51.0,974.0,0.0,     38,1.0,1.0,I,S,S,KFC,N,GIRONA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,39.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MURCIA,62562.69,02 - PARTICULARES,0,0,0,1
N,ES,H,77.0,974.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,ASTURIAS,174592.13999999998,01 - TOP,1,0,0,1
N,ES,H,37.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,LEON,80145.03,02 - PARTICULARES,0,0,0,1
N,ES,V,50.0,973.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,VALENCIA,67711.5,02 - PARTICULARES,1,0,1,1
N,ES,H,31.0,973.0,0.0,     38,1.0,1.0,A,S,N,KAT,N,VALENCIA,96318.42,02 - PARTICULARES,0,0,1,1
N,ES,H,55.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,VALENCIA,96318.42,02 - PARTICULARES,0,0,1,0
N,ES,H,22.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,180141.0,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,42.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,68066.1,02 - PARTICULARES,0,0,1,1
N,ES,V,50.0,973.0,0.0,     38,1.0,1.0,I,S,N,KAZ,N,ALAVA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,29.0,973.0,0.0,      7,1.0,1.0,A,S,N,KAT,N,PALENCIA,110690.61000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,50.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,62392.29,02 - PARTICULARES,0,0,1,1
N,ES,V,31.0,973.0,0.0,     38,1.0,1.0,I,S,N,KFC,N,MADRID,41703.18,02 - PARTICULARES,0,0,0,1
N,ES,V,47.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BIZKAIA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,50.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MALAGA,71352.18000000001,02 - PARTICULARES,0,0,0,1
N,ES,V,41.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,V,53.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,106142.7,02 - PARTICULARES,0,0,1,1
N,ES,H,34.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,ASTURIAS,74457.42,02 - PARTICULARES,0,0,1,1
N,ES,H,45.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,163584.93,02 - PARTICULARES,0,1,1,1
N,ES,V,42.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,76892.73,02 - PARTICULARES,0,0,0,1
N,ES,V,56.0,973.0,0.0,     38,1.0,1.0,I,S,N,KAT,N,BARCELONA,465735.87,02 - PARTICULARES,0,0,0,1
N,ES,H,17.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFA,N,MADRID,112513.71,02 - PARTICULARES,0,0,0,1
N,ES,V,41.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,BARCELONA,118117.23,02 - PARTICULARES,0,0,1,1
N,ES,H,51.0,974.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,210592.2,02 - PARTICULARES,0,0,0,1
N,ES,V,40.0,974.0,0.0,     33,1.0,1.0,A,S,N,KAT,N,PONTEVEDRA,90190.44,02 - PARTICULARES,0,0,1,1
N,ES,H,36.0,974.0,0.0,     38,1.0,1.0,A,S,S,KFC,N,MADRID,89761.62,02 - PARTICULARES,0,0,1,1
N,ES,H,35.0,677.0,0.0,     28,1.0,1.0,A,S,N,KFA,N,MADRID,91630.62,02 - PARTICULARES,0,0,1,1
N,ES,V,23.0,973.0,0.0,     38,1.0,1.0,A,S,N,KFC,N,MADRID,49098.27,02 - PARTICULARES,0,0,0,1
