report_date,customer_id,employee_index,country_residence,gender,age,contract_start_date,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
2015-01-28,1053447,N,ES,V, 38,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KAT,N,"CORUÑA, A",171362.49,02 - PARTICULARES,0,0,1,1
2015-01-28,1053034,N,ES,H, 23,2012-08-21,0.0,     35,1.0,1.0,I,S,N,KHE,N,GIRONA,60773.64,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1053448,N,ES,V, 48,2012-08-22,0.0,     35,1.0,1.0,I,S,N,KAT,N,SEGOVIA,58015.92,02 - PARTICULARES,0,0,0,1
2015-01-28,1053455,N,ES,V, 61,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KAT,N,BADAJOZ,94049.13,02 - PARTICULARES,0,0,1,1
2015-01-28,1053457,N,ES,V, 33,2012-08-22,0.0,     35,1.0,1.0,I,S,N,KFC,N,GIPUZKOA,,02 - PARTICULARES,0,0,0,1
2015-01-28,1053458,N,ES,H, 45,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KFC,N,ALICANTE,,02 - PARTICULARES,0,0,1,1
2015-01-28,1053461,N,ES,H, 50,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KAT,N,BARCELONA,,02 - PARTICULARES,0,0,1,1
2015-01-28,1053473,N,ES,V, 30,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KFC,N,VALLADOLID,98144.94,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1053476,N,ES,V, 38,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KFC,N,"CORUÑA, A",88600.04999999997,02 - PARTICULARES,0,0,1,1
2015-01-28,1053478,N,ES,V, 22,2012-08-22,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,122312.01,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1053449,N,ES,V, 49,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,249388.74,02 - PARTICULARES,0,0,1,1
2015-01-28,1053033,N,ES,H, 23,2012-08-21,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,123585.09,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1053030,N,ES,H, 22,2012-08-21,0.0,     35,1.0,1.0,I,S,N,KHD,N,"CORUÑA, A",72405.72,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1053028,N,ES,H, 22,2012-08-21,0.0,     35,1.0,1.0,I,S,N,KHD,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052604,N,ES,V, 41,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,BARCELONA,139447.59,02 - PARTICULARES,0,0,0,1
2015-01-28,1052606,N,ES,H, 41,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,JAEN,56008.68000000001,02 - PARTICULARES,0,0,1,1
2015-01-28,1052608,N,ES,V, 32,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,ALBACETE,78932.70000000001,02 - PARTICULARES,0,0,1,1
2015-01-28,1052614,N,ES,V, 26,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,LERIDA,45364.41,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052615,N,ES,V, 42,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KAT,N,MADRID,56324.31,02 - PARTICULARES,0,0,0,1
2015-01-28,1052622,N,ES,V, 31,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,102536.16,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052624,N,ES,V, 75,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KFC,N,ALICANTE,102948.06,02 - PARTICULARES,0,0,0,1
2015-01-28,1052626,N,ES,V, 41,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,CANTABRIA,79921.31999999999,02 - PARTICULARES,1,0,0,1
2015-01-28,1052627,N,ES,V, 30,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,72807.18000000001,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052629,N,ES,V, 50,2012-08-17,0.0,     35,1.0,1.0,A,S,S,KFC,N,BARCELONA,184581.39,02 - PARTICULARES,0,0,0,1
2015-01-28,1052630,N,ES,V, 24,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,MALAGA,130499.25,02 - PARTICULARES,0,0,1,0
2015-01-28,1052631,N,ES,V, 55,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,151532.94,01 - TOP,0,0,0,1
2015-01-28,1052632,N,ES,H, 28,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,GUADALAJARA,42547.05,02 - PARTICULARES,0,0,0,1
2015-01-28,1052634,N,ES,H, 25,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,CANTABRIA,98796.84,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052637,N,ES,V, 35,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,BARCELONA,86381.4,02 - PARTICULARES,0,0,1,1
2015-01-28,1052603,N,ES,H, 28,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,MADRID,190101.51,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052643,N,ES,V, 28,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,VALLADOLID,154903.38,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052596,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,SORIA,70532.52,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052592,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ZARAGOZA,98586.51,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052551,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,68454.39,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052553,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,TARRAGONA,143282.40000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052555,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,"RIOJA, LA",47479.29,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052557,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,TARRAGONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052559,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,413724.3000000001,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052561,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,LERIDA,71727.66,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052563,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,SORIA,101911.26,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052565,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,170753.43,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052569,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,NAVARRA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052571,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,CASTELLON,40138.14,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052575,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,190084.56,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052581,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,"RIOJA, LA",199323.21,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052583,N,ES,V, 27,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,78807.39,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052587,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,119035.38,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052589,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,92109.63,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052594,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ZARAGOZA,58192.83,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052549,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,TARRAGONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052652,N,ES,V, 36,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,SEVILLA,189834.63,02 - PARTICULARES,0,0,1,1
2015-01-28,1052665,N,ES,V, 26,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,MALAGA,318583.53,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052704,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,SALAMANCA,125841.99,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052706,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,SALAMANCA,50787.21,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052707,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,MURCIA,50145.93000000001,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052708,N,ES,H, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,458401.92,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052709,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,SALAMANCA,138620.43,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052710,N,ES,H, 24,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,MURCIA,63365.67,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052711,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,MALAGA,165868.08000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052713,N,ES,H, 29,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,MURCIA,105829.2,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052714,N,ES,V, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,"CORUÑA, A",52379.58,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052716,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,125162.79,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052717,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,MURCIA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052718,N,ES,H, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,SALAMANCA,126395.97,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052720,N,ES,V, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,378700.0500000001,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052721,N,ES,H, 24,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,VALLADOLID,78588.51,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052722,N,ES,H, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,MURCIA,39002.61,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052702,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,PONTEVEDRA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052658,N,ES,V, 39,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,SEVILLA,91914.12,02 - PARTICULARES,0,0,0,1
2015-01-28,1052701,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,SALAMANCA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052698,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,"RIOJA, LA",181893.03,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052666,N,ES,V, 41,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,MADRID,68933.79000000001,02 - PARTICULARES,0,0,0,1
2015-01-28,1052668,N,ES,V, 31,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFC,N,VALENCIA,83981.61,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052672,N,ES,V, 32,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,MADRID,55652.28,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052674,N,ES,V, 38,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KAT,N,"CORUÑA, A",104938.44,02 - PARTICULARES,0,0,0,1
2015-01-28,1052678,N,ES,H, 30,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,SEVILLA,45563.64,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052680,N,ES,V, 57,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KAT,N,MADRID,775637.1000000002,02 - PARTICULARES,0,0,0,1
2015-01-28,1052683,N,ES,H, 56,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,BARCELONA,175213.8,01 - TOP,0,0,0,1
2015-01-28,1052685,N,ES,H, 41,2012-08-17,0.0,     35,1.0,1.0,I,S,S,KFC,N,"BALEARS, ILLES",,02 - PARTICULARES,0,0,1,1
2015-01-28,1052690,N,ES,V,  4,2012-08-22,0.0,     35,1.0,1.0,A,S,N,KFA,N,"CORUÑA, A",241634.88,02 - PARTICULARES,0,0,0,1
2015-01-28,1052691,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,SANTA CRUZ DE TENERIFE,146469.27,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052692,N,ES,V, 15,2012-08-23,0.0,     35,1.0,1.0,A,S,N,KFA,N,SEVILLA,94917.45,02 - PARTICULARES,0,0,0,1
2015-01-28,1052693,N,ES,V, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,ZARAGOZA,71588.13,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052695,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,SALAMANCA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052696,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,ZARAGOZA,132268.68,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052697,N,ES,V, 23,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHE,N,ZAMORA,95805.24,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052700,N,ES,H, 23,2012-08-20,0.0,     35,1.0,1.0,A,S,N,KHE,N,LEON,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052547,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,"RIOJA, LA",84335.31,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052545,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,TERUEL,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052543,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ALBACETE,64985.79,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052454,N,ES,V, 23,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,ALICANTE,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052455,N,ES,V, 23,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFA,N,MADRID,182234.19,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052456,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,MALAGA,64440.36,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052458,N,ES,V, 27,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,295231.59,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052459,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,59649.69,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052462,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,SORIA,43468.29,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052464,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,121020.87,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052465,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,MALAGA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052467,N,ES,H, 33,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,,03 - UNIVERSITARIO,0,0,1,1
2015-01-28,1052468,N,ES,V, 37,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,TARRAGONA,55062.54,02 - PARTICULARES,0,0,1,1
2015-01-28,1052469,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,PALENCIA,59465.97,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052471,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,627034.41,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052472,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,SEGOVIA,64258.35000000001,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052474,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,167845.26,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052475,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,VALLADOLID,82834.04999999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052452,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,79194.06,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052477,N,ES,V, 62,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,566050.2,02 - PARTICULARES,0,0,0,1
2015-01-28,1052450,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,LERIDA,97753.98,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052444,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,127505.16,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052425,N,ES,V, 25,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KFA,N,MADRID,93213.9,02 - PARTICULARES,0,0,0,1
2015-01-28,1052426,N,ES,H, 24,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,ALICANTE,50631.66,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052428,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,ALICANTE,64195.2,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052429,N,ES,V, 45,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,ALICANTE,69311.58,02 - PARTICULARES,0,0,0,1
2015-01-28,1052430,N,ES,V, 32,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052431,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,CADIZ,114500.73,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052433,N,ES,H, 36,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,BARCELONA,196113.15,02 - PARTICULARES,0,0,0,1
2015-01-28,1052435,N,ES,H, 29,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,189261.27,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052436,N,ES,H, 21,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,MADRID,314950.47000000003,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052437,N,ES,V, 36,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,182831.76,02 - PARTICULARES,0,0,0,1
2015-01-28,1052438,N,ES,V, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,ALICANTE,59161.38,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052439,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BIZKAIA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052441,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ALBACETE,84802.83,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052442,N,ES,H, 61,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,189261.27,02 - PARTICULARES,0,0,0,1
2015-01-28,1052443,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,574224.9299999999,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052446,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,176627.01,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052478,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,"CORUÑA, A",90529.23,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052481,N,ES,H, 24,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052482,N,ES,V, 40,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,"CORUÑA, A",53728.11,02 - PARTICULARES,0,0,1,1
2015-01-28,1052520,N,ES,V, 26,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,VALLADOLID,120790.47,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052521,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,GIRONA,130856.61000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052523,N,ES,V, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,AVILA,49748.67,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052525,N,ES,V, 24,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,SEGOVIA,25002.21,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052526,N,ES,H, 26,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,VALLADOLID,119019.75,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052527,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ALBACETE,75596.52,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052529,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,CACERES,16647.510000000002,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052530,N,ES,V, 25,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BURGOS,56616.96,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052531,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ALBACETE,46612.56,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052533,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,ALBACETE,62346.69,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052535,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ALBACETE,108084.06,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052536,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,"RIOJA, LA",207882.54,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052537,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,GIRONA,333674.34,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052539,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ZARAGOZA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052541,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,NAVARRA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052518,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,HUESCA,42238.86,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052517,N,ES,V, 31,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,PALENCIA,78993.9,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052516,N,ES,V, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,VALLADOLID,209500.65,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052514,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,BARCELONA,251596.53,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052485,N,ES,V, 72,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHE,N,BARCELONA,100171.98,02 - PARTICULARES,0,0,0,1
2015-01-28,1052486,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,VALLADOLID,104904.63,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052488,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,69832.98,03 - UNIVERSITARIO,0,0,0,0
2015-01-28,1052489,N,ES,H, 23,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHE,N,BARCELONA,,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052492,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,AVILA,56946.75,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052494,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KHD,N,ALBACETE,74947.62,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052496,N,ES,H, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,PONTEVEDRA,96685.26,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052724,N,ES,H, 22,2012-08-20,0.0,     35,1.0,1.0,I,S,N,KHD,N,"CORUÑA, A",,03 - UNIVERSITARIO,0,0,0,1
2015-01-28,1052498,N,ES,H, 53,2012-08-17,0.0,     35,1.0,1.0,A,S,N,KAT,N,CADIZ,176750.84999999995,02 - PARTICULARES,0,0,0,1
2015-01-28,1052501,N,ES,V, 22,2012-08-17,0.0,     35,1.0,1.0,I,S,N,KHD,N,MADRID,225840.51,03 - UNIVERSITARIO,0,0,0,1
