employee_index,country_residence,gender,age,contract_length,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,A,S,S,KHE,N,VALENCIA,23851.35,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,71386.95000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,PALENCIA,19980.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,212964.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,72799.83,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",26354.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,91630.56,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MALAGA,143027.76,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",354675.21,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BARCELONA,132215.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",61029.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,297462.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",195005.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,119827.26,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",32088.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,SALAMANCA,81909.33,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",121624.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",51238.17,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,93593.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",319753.86,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,21217.5,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MALAGA,93056.76,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,34.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,225170.64,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LUGO,52328.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,35504.520000000004,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,33.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",108629.67,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LUGO,46542.69,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,114671.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,138527.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,68.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,144125.34,02 - PARTICULARES,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,110278.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,266976.18,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,97692.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,79485.56999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,34.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",70969.20000000001,02 - PARTICULARES,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,252044.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,158924.63999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,88100.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,84485.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,25306.53,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,219878.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,44.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,ZARAGOZA,49322.19,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,VALENCIA,108084.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"RIOJA, LA",104179.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,66369.6,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,26266.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,62956.98,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"PALMAS, LAS",49870.74000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,BARCELONA,204717.15,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BARCELONA,137352.93,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,GRANADA,72870.93000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,173546.7,03 - UNIVERSITARIO,0,0,0,0
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,89018.58,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",150045.27,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,35.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,96808.08,02 - PARTICULARES,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,56807.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,79949.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,31.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,GRANADA,123786.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,NAVARRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,870.0,0.0,     34,1.0,1.0,A,S,S,KHE,N,OURENSE,21660.06,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,80153.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,88701.33,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,114935.07,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,125408.43,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,157879.08000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,94147.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,33.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,31669.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,101508.21,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CASTELLON,96636.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,60769.47,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,45.0,870.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,GIRONA,139567.47,02 - PARTICULARES,0,0,0,1
N,ES,V,60.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BARCELONA,86740.65,02 - PARTICULARES,0,0,0,1
N,ES,H,13.0,870.0,0.0,     34,1.0,1.0,A,S,N,KFA,N,MADRID,330336.9,02 - PARTICULARES,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,TARRAGONA,131478.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",236101.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,79077.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",292077.57,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,65770.04999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MADRID,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,43.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",95295.48,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"RIOJA, LA",47646.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,70828.56,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,VALENCIA,95619.54,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,34.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,BARCELONA,276325.62,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,43832.28,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,37763.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALBACETE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,60396.87,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,870.0,0.0,     34,1.0,1.0,A,S,S,KHE,N,GRANADA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,36.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,137216.76,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",161702.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,91272.15,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALBACETE,80316.24,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,76124.81999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,57246.63,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,31.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,82007.79000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,869.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,212255.43,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",224923.38,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,89607.39,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,33.0,870.0,0.0,     34,1.0,1.0,A,S,S,KHE,N,BARCELONA,115624.38,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,31.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,62214.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,33640.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,146240.82,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BARCELONA,368177.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,NAVARRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,49.0,870.0,0.0,     34,1.0,1.0,I,S,N,KAT,N,GRANADA,76361.37,02 - PARTICULARES,0,0,0,1
N,ES,V,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GIRONA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,49.0,870.0,0.0,     34,1.0,1.0,A,S,N,KFA,N,MADRID,257388.33,02 - PARTICULARES,0,0,1,1
N,ES,H,30.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,NAVARRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,104629.13999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,31.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",112128.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,32610.18,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,44108.25,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,65637.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",24983.370000000006,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"PALMAS, LAS",37806.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,62720.16,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHD,N,SALAMANCA,165361.88999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,77899.29000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,122699.55,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,103931.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,OURENSE,56838.69,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",160888.29,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,37.0,870.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,BARCELONA,88257.45000000003,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"RIOJA, LA",97589.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,32.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,556834.98,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,41.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,68261.49,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,78767.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,103853.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,153007.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",76230.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,102090.38999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,120227.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHD,N,SALAMANCA,159034.5,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,148575.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,52555.53,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,83934.45000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,31.0,870.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BARCELONA,86740.65,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,99208.83,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,41001.36,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,83589.95999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,139223.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,OURENSE,65645.22,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,71354.06999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,33.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,78161.13,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,870.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,198770.13,03 - UNIVERSITARIO,0,0,0,1
