User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1723,3,2012,4,5,08:50,19.08,Swipe Transaction,1913477460590765860,Leland,NC,28451.0,5300,,No
497,4,2015,12,31,14:09,-69.00,Chip Transaction,-1288082279022882052,Black Hawk,SD,57718.0,5499,,No
239,0,2004,9,22,07:12,1.46,Swipe Transaction,-6571010470072147219,Indianapolis,IN,46236.0,5499,,No
848,4,2009,2,1,09:35,96.08,Swipe Transaction,7525601181579021417,Yonkers,NY,10710.0,5310,,No
1766,4,2015,5,16,15:32,23.51,Chip Transaction,2946418602694198691,Union City,NJ,7087.0,7832,,No
1927,2,2017,1,6,11:49,4.26,Chip Transaction,8919682822789039434,Palm Bay,FL,32905.0,5814,,No
945,1,2006,1,12,11:44,13.54,Swipe Transaction,-3573329020209088012,Morrisville,NC,27560.0,5541,,No
1072,0,2016,12,5,15:14,6.15,Online Transaction,8475032541207447973,ONLINE,,,4784,,No
1374,0,2015,9,19,11:41,35.87,Chip Transaction,6476739518500892799,Phoenix,AZ,85083.0,4121,,No
1537,2,2016,9,24,16:27,40.52,Chip Transaction,8314974745910566631,Miami,FL,33156.0,5411,,No
1695,2,2011,10,25,16:44,24.45,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
139,3,2016,12,9,11:57,9.96,Chip Transaction,310810032486371359,Brooklyn,NY,11212.0,5813,,No
1683,0,2013,1,29,12:51,75.14,Swipe Transaction,1799189980464955940,Hialeah,FL,33012.0,5499,,No
283,2,2005,11,17,13:23,0.42,Swipe Transaction,-6571010470072147219,Pompano Beach,FL,33076.0,5499,,No
1061,4,2007,12,4,05:10,153.57,Swipe Transaction,-5532728672530725503,New Kensington,PA,15068.0,4900,,No
1473,0,2019,4,8,22:10,30.72,Chip Transaction,1515087661233970504,Roseville,CA,95661.0,5813,,No
1033,1,2007,11,12,08:11,191.13,Swipe Transaction,-965329257071920911,Vienna,VA,22182.0,7996,,No
1074,1,2017,3,16,23:20,7.19,Chip Transaction,-2046632202018425308,Detroit,MI,48235.0,5411,,No
548,0,2011,10,18,06:20,100.00,Swipe Transaction,-4282466774399734331,New Waterford,OH,44445.0,4829,,No
1415,3,2013,9,22,19:55,77.26,Swipe Transaction,5707210221116233395,Lake Forest,CA,92630.0,5812,,No
906,0,2008,9,3,13:00,33.84,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1919,2,2008,8,18,00:38,7.74,Swipe Transaction,-3838041304983019581,Fort Thomas,KY,41075.0,5813,,No
894,0,2010,10,5,12:05,5.95,Swipe Transaction,6882551472640459815,San Antonio,TX,78242.0,5812,,No
1604,1,2014,6,29,12:25,-58.00,Swipe Transaction,2027553650310142703,San Diego,CA,92105.0,5541,,No
1441,0,2008,6,3,15:58,120.00,Swipe Transaction,-4282466774399734331,Minneapolis,MN,55430.0,4829,,No
53,1,2004,1,9,07:25,0.97,Swipe Transaction,97032797689821735,Poca,WV,25159.0,5411,,No
713,0,2004,11,17,06:56,46.04,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
969,1,2010,8,11,14:58,95.00,Swipe Transaction,1799189980464955940,San Antonio,TX,78221.0,5499,,No
1606,2,2019,2,9,19:36,45.70,Chip Transaction,1799189980464955940,Stockton,CA,95210.0,5499,,No
1498,0,2013,11,15,15:57,134.63,Online Transaction,-6831460391606994695,ONLINE,,,4900,,No
907,2,2005,1,16,11:32,47.88,Online Transaction,1698045825511338540,ONLINE,,,7922,,No
1775,1,2019,8,30,08:57,12.25,Swipe Transaction,8080934608468946743,Del Rey,CA,93616.0,5310,Bad PIN,No
1594,0,2011,11,2,11:35,8.11,Swipe Transaction,-5467922351692495955,Decatur,AL,35603.0,5912,,No
825,0,2017,5,9,13:17,22.83,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1961,1,2010,11,23,14:37,242.72,Swipe Transaction,-5820332357349031912,Camp Hill,PA,17011.0,8043,,No
1764,2,2010,11,15,18:40,23.05,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1897,3,2016,10,2,10:27,15.42,Chip Transaction,-2463120309325463969,Boulder,CO,80301.0,5411,,No
972,3,2015,6,18,13:37,70.00,Chip Transaction,1799189980464955940,Plano,TX,75023.0,5499,,No
19,1,2018,10,4,11:24,30.56,Chip Transaction,-3778631267350051946,Tucson,AZ,85711.0,5411,,No
556,2,2011,11,25,12:39,13.90,Swipe Transaction,2005492124347503498,Fayetteville,NC,28306.0,5812,,No
1712,1,2016,1,24,14:13,60.00,Chip Transaction,-4282466774399734331,Leander,TX,78641.0,4829,,No
123,0,2018,5,9,13:31,112.61,Swipe Transaction,-5475680618560174533,River Falls,WI,54022.0,5942,,No
812,0,2007,7,18,16:30,28.61,Swipe Transaction,-85070450838390220,Rosebush,MI,48878.0,5541,,No
1167,5,2010,11,23,16:21,83.00,Swipe Transaction,1799189980464955940,Batesville,MS,38606.0,5499,,No
396,1,2009,8,18,15:42,75.00,Swipe Transaction,2027553650310142703,Nashport,OH,43830.0,5541,,No
1035,0,2018,10,6,14:03,51.00,Chip Transaction,-5162038175624867091,Dublin,GA,31021.0,5541,,No
235,1,2015,12,29,10:07,36.71,Chip Transaction,1799189980464955940,Garland,TX,75042.0,5499,,No
554,0,2013,7,21,15:20,21.07,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
59,1,2016,12,24,19:19,131.26,Swipe Transaction,9119666008834737290,Mount Union,PA,17066.0,4900,,No
598,3,2019,5,14,19:27,94.13,Chip Transaction,-5467922351692495955,Monroe,MI,48161.0,5912,,No
1723,1,2012,5,16,10:06,10.14,Swipe Transaction,-984444807771159720,Fayetteville,NC,28314.0,5814,,No
332,0,2009,9,15,09:52,-87.00,Swipe Transaction,1799189980464955940,Farmington,MN,55024.0,5499,,No
500,0,2010,2,25,13:43,57.62,Swipe Transaction,-1473830654078203919,Douglassville,PA,19518.0,5211,,No
42,0,2009,5,28,15:07,75.97,Swipe Transaction,-6105108982248594895,Chandler,AZ,85226.0,5211,,No
1271,1,2011,8,30,12:06,-67.00,Swipe Transaction,-1288082279022882052,Newport,RI,2840.0,5499,,No
1768,0,2013,11,20,09:31,8.13,Swipe Transaction,4722913068560264812,Valdosta,GA,31601.0,5411,,No
1825,1,2012,2,22,17:13,45.12,Swipe Transaction,-2768486982854980512,Annandale,VA,22003.0,4121,,No
239,7,2004,12,19,04:42,25.13,Swipe Transaction,-1884599861292617731,Michigan City,IN,46361.0,4111,,No
1085,2,2018,7,27,09:21,7.93,Swipe Transaction,1799189980464955940,Marysville,OH,43040.0,5499,,No
1593,5,2004,3,2,13:43,91.00,Swipe Transaction,-5162038175624867091,Pascoag,RI,2859.0,5541,,No
903,1,2017,12,6,09:18,39.08,Chip Transaction,1799189980464955940,Carson City,NV,89701.0,5499,,No
252,1,2004,7,1,17:20,56.00,Swipe Transaction,2027553650310142703,Greenville,SC,29607.0,5541,,No
40,6,2016,8,8,15:32,85.17,Chip Transaction,5817218446178736267,Hollister,MO,65672.0,5912,,No
1691,0,2020,2,28,12:40,44.52,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
688,0,2010,10,30,15:59,153.10,Swipe Transaction,-6122816206376739356,Cordele,GA,31015.0,6300,,No
765,0,2014,10,7,16:20,37.01,Online Transaction,-1688244360627004732,ONLINE,,,4784,,No
1746,1,2018,11,1,13:07,63.08,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
848,1,2007,8,13,17:17,119.00,Swipe Transaction,483490033258680568,Verona,NJ,7044.0,3504,,No
503,3,2012,2,2,16:14,25.58,Swipe Transaction,3635551857898739641,Chester,CT,6412.0,5310,,No
1730,0,2013,10,26,03:41,135.29,Swipe Transaction,-5581123930363301609,Santa Clara,CA,95050.0,5311,,No
1504,3,2019,2,26,13:00,32.23,Swipe Transaction,5763106017265139365,West Plains,MO,65775.0,5310,,No
894,0,2009,2,15,16:02,6.45,Swipe Transaction,1799189980464955940,San Antonio,TX,78240.0,5499,,No
112,1,2018,4,28,12:55,52.43,Chip Transaction,-5162038175624867091,Hutto,TX,78634.0,5541,,No
1336,0,2014,3,7,09:36,-94.00,Swipe Transaction,-5162038175624867091,Roseville,CA,95678.0,5541,,No
100,5,2019,8,12,10:29,16.07,Chip Transaction,6098563624419731578,Estero,FL,33928.0,4214,,No
1019,1,2015,11,16,13:54,105.69,Chip Transaction,8895406928148019201,Tulsa,OK,74137.0,5300,,No
1838,2,2016,7,20,15:42,3.01,Chip Transaction,-5624843686576836279,Azusa,CA,91702.0,7832,,No
1468,4,2014,3,22,08:49,1.76,Swipe Transaction,6666504894937430109,Dearborn,MI,48124.0,5499,,No
885,1,2003,5,21,13:23,42.46,Swipe Transaction,3652650150803951623,Greensburg,PA,15601.0,7832,,No
1275,3,2014,4,15,17:48,23.35,Swipe Transaction,7976371925974818240,Brooklyn,NY,11216.0,5912,,No
1774,1,2008,9,7,12:32,19.36,Swipe Transaction,7812821980015135725,Newark,DE,19711.0,5947,,No
1792,1,2010,1,15,20:14,58.87,Swipe Transaction,878534750241365141,Rancho Cucamonga,CA,91730.0,5812,,No
239,5,2018,11,17,11:44,21.68,Chip Transaction,6135208568923449408,Indianapolis,IN,46236.0,9402,,No
1404,1,2013,12,6,06:57,46.54,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1669,2,2013,8,13,11:53,29.21,Swipe Transaction,6661973303171003879,Providence,RI,2905.0,5211,,No
1202,1,2018,2,3,07:28,10.51,Chip Transaction,2907610432893315998,Oswego,NY,13126.0,5912,,No
119,0,2009,2,27,09:08,3.78,Swipe Transaction,-7759074308363763111,Hamilton,MI,49419.0,5651,,No
1154,1,2010,3,28,04:41,63.03,Swipe Transaction,-3971935829054965805,Revere,MA,2151.0,5300,,No
1376,0,2017,6,19,04:16,2.55,Chip Transaction,-789205063782745880,Blue Springs,MO,64015.0,7349,,No
1922,1,2014,5,29,11:14,8.18,Swipe Transaction,-4984997351869637912,Broxton,GA,31519.0,5411,,No
656,0,2006,9,22,09:31,3.11,Swipe Transaction,-5162038175624867091,Wynnewood,PA,19096.0,5541,,No
1290,2,2018,8,15,13:39,8.85,Chip Transaction,6135208568923449408,Jacksonville,FL,32223.0,9402,,No
1327,7,2019,6,26,15:14,97.65,Chip Transaction,9057735476014445185,Tucson,AZ,85711.0,5311,,No
1981,0,2009,9,21,15:18,37.48,Swipe Transaction,97032797689821735,Harwich,MA,2645.0,5411,,No
73,5,2010,2,28,22:57,18.08,Swipe Transaction,7069584154815291371,Aurora,IL,60502.0,5812,,No
1065,0,2015,1,12,09:30,146.36,Chip Transaction,-2945588976898571575,Jacksonville,FL,32218.0,8041,,No
1123,0,2006,8,30,07:34,7.68,Swipe Transaction,-5475680618560174533,El Paso,TX,79907.0,5942,,No
1864,1,2005,6,1,09:52,83.68,Swipe Transaction,7720248483741787014,Lagrange,IN,46761.0,4900,,No
1384,0,2013,9,17,22:43,56.42,Swipe Transaction,1620289551785682686,De Soto,KS,66018.0,5813,,No
390,4,2012,5,11,09:58,31.75,Swipe Transaction,97032797689821735,Richmond,CA,94804.0,5411,,No
1400,3,2012,7,5,22:59,18.66,Swipe Transaction,-3282290432278748012,Everett,WA,98201.0,5300,,No
1202,1,2016,7,13,17:52,119.62,Chip Transaction,2776667626079381678,Oswego,NY,13126.0,6300,,No
1764,2,2009,10,3,14:35,14.01,Swipe Transaction,-4752064311331295725,Merchantville,NJ,8109.0,4214,,No
160,0,2017,5,28,00:18,43.20,Chip Transaction,-5053984218252036458,San Jose,CA,95126.0,8062,,No
1883,3,2007,2,14,06:54,5.37,Swipe Transaction,97032797689821735,Baltimore,MD,21224.0,5411,,No
1669,0,2019,11,20,08:26,21.75,Chip Transaction,112925206871091074,Providence,RI,2903.0,5541,,No
880,3,2007,2,14,14:42,7.17,Swipe Transaction,-4540307852852133226,Durham,NC,27713.0,5300,,No
326,1,2016,4,17,11:31,1.38,Swipe Transaction,-6571010470072147219,Tonawanda,NY,14150.0,5499,,No
583,1,2005,12,7,23:06,40.87,Swipe Transaction,-6630492612226146930,Houston,TX,77047.0,4900,,No
313,0,2018,11,1,18:03,43.84,Chip Transaction,-245178307025547046,Fort Lauderdale,FL,33313.0,5311,,No
827,1,2008,7,4,11:53,75.79,Swipe Transaction,-6827892526322697229,Birmingham,AL,35212.0,7230,,No
1163,5,2016,7,28,11:35,17.79,Swipe Transaction,5448027880429239803,Gonzales,LA,70737.0,5411,,No
242,2,2006,8,11,08:23,25.61,Swipe Transaction,4722913068560264812,Commerce,TX,75429.0,5411,,No
249,0,2014,7,25,23:39,241.42,Swipe Transaction,-1612219785829480227,Irvine,CA,92619.0,3387,,No
787,0,1999,3,30,19:15,4.81,Swipe Transaction,1799189980464955940,Paragould,AR,72450.0,5499,,No
1476,0,2016,2,7,05:56,4.24,Chip Transaction,1609051669346338899,Brownsville,TX,78521.0,5411,,No
638,0,2016,6,10,17:16,41.71,Swipe Transaction,3099946831056386864,Stanford,KY,40484.0,7538,,No
134,5,2006,2,14,17:39,19.04,Swipe Transaction,-5475680618560174533,Tyler,TX,75711.0,5942,,No
910,1,2016,7,16,20:34,100.00,Chip Transaction,-4282466774399734331,Newtown,PA,18940.0,4829,,No
932,3,2008,3,5,11:59,389.55,Swipe Transaction,5709181383676432464,Upper Marlboro,MD,20774.0,7995,,No
1532,1,2006,1,27,18:48,53.48,Swipe Transaction,2109622746744951103,Atlanta,GA,30306.0,5812,,No
1780,4,2017,4,24,09:35,4.25,Chip Transaction,-6571010470072147219,Mendham,NJ,7945.0,5499,,No
1585,3,2009,8,30,22:21,93.46,Swipe Transaction,2489645105359814604,Rush,NY,14543.0,5411,,No
702,2,2013,9,29,18:32,35.11,Swipe Transaction,5679470607340625122,Durham,NC,27704.0,5812,,No
395,2,2019,12,10,14:19,-65.00,Chip Transaction,-1288082279022882052,Atascadero,CA,93422.0,5499,,No
1736,2,2016,10,18,08:20,29.70,Chip Transaction,-6074677039963447062,Wethersfield,CT,6109.0,5411,,No
1031,0,2018,7,17,07:59,3.87,Chip Transaction,-3380159069624241110,Walla Walla,WA,99362.0,5912,,No
1166,2,1998,11,17,20:57,12.32,Swipe Transaction,6098687587141770242,Alpharetta,GA,30022.0,5300,,No
1177,2,2009,4,8,07:41,2.12,Swipe Transaction,-7570708087763647088,Maryville,MO,64468.0,5411,,No
40,1,2006,12,17,11:38,57.86,Swipe Transaction,7957329674374013530,Waverly,KS,66871.0,5813,,No
648,0,2017,4,18,15:53,34.61,Chip Transaction,-3220758452254689706,King,NC,27021.0,5311,,No
215,0,2005,8,22,08:10,18.97,Swipe Transaction,-4500542936415012428,New Brunswick,NJ,8901.0,5814,,No
1228,1,2008,3,15,21:43,67.50,Swipe Transaction,8919682822789039434,Silver Spring,MD,20901.0,5814,,No
767,0,2018,5,12,08:00,5.76,Chip Transaction,97032797689821735,Blackwood,NJ,8012.0,5411,,No
1226,0,2015,4,15,20:19,35.21,Chip Transaction,6985961760004338509,Kasilof,AK,99610.0,5812,,No
1636,1,2017,6,4,19:47,113.93,Swipe Transaction,7355560955608944083,Lynnwood,WA,98036.0,5932,,No
55,2,2008,6,6,13:14,54.00,Swipe Transaction,-1288082279022882052,Rego Park,NY,11374.0,5499,,No
1907,1,2016,10,25,06:51,3.28,Swipe Transaction,-1288082279022882052,Oriskany Falls,NY,13425.0,5499,,No
503,5,2010,7,25,08:02,117.07,Swipe Transaction,1913477460590765860,North Haven,CT,6473.0,5300,,No
1117,1,2007,10,26,18:22,163.11,Online Transaction,3694722044710185708,ONLINE,,,4722,,No
803,0,2016,6,25,06:49,80.00,Chip Transaction,-4282466774399734331,Riverside,CA,92508.0,4829,Insufficient Balance,No
829,2,2013,10,5,09:55,128.53,Swipe Transaction,7834055923142137930,Brandon,SD,57005.0,3395,,No
413,3,2000,8,6,04:26,-69.00,Swipe Transaction,2027553650310142703,Vancouver,WA,98661.0,5541,,No
1778,2,2020,1,9,10:05,14.35,Chip Transaction,-7037688383147123161,Arnold,MO,63010.0,5912,,No
745,0,2018,3,22,08:00,189.69,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
1159,0,2011,5,9,16:05,200.00,Swipe Transaction,-4282466774399734331,Minneapolis,MN,55427.0,4829,,No
35,0,2018,7,25,14:45,101.11,Chip Transaction,5701909073554497276,Sacramento,CA,95829.0,7230,,No
179,2,2018,4,12,18:46,87.41,Chip Transaction,1913477460590765860,Bronx,NY,10462.0,5300,,No
1930,2,2001,6,10,06:03,174.29,Swipe Transaction,2638506877835264179,San Rafael,CA,94901.0,8049,,No
433,0,2008,12,13,06:15,2.41,Swipe Transaction,-1661748711622091286,White Springs,FL,32096.0,5411,,No
1101,6,2012,10,17,12:34,26.58,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1918,1,2017,10,8,13:39,76.14,Chip Transaction,-5162038175624867091,Federal Way,WA,98023.0,5541,,No
1401,1,2015,11,21,10:01,30.74,Online Transaction,752153245557342130,ONLINE,,,5192,,No
1260,1,2014,10,25,05:07,0.84,Swipe Transaction,-5475680618560174533,Stone Mountain,GA,30083.0,5942,,No
1753,0,2011,6,27,09:04,141.80,Swipe Transaction,1913477460590765860,Algonquin,IL,60102.0,5300,,No
233,2,2019,8,10,06:00,166.99,Chip Transaction,-6739540756870638962,Chicago,IL,60619.0,4900,,No
746,0,2009,9,10,20:49,4.60,Swipe Transaction,-5467922351692495955,Highland Park,MI,48203.0,5912,,No
1033,3,2010,11,4,08:39,6.76,Swipe Transaction,-5475680618560174533,Charlotte Hall,MD,20622.0,5942,,No
1198,2,2012,12,15,15:25,74.47,Swipe Transaction,-3693650930986299431,Plover,WI,54467.0,4814,,No
1447,0,2015,7,20,11:41,16.45,Swipe Transaction,-7965641624872200928,Canton,GA,30114.0,5812,,No
726,1,2001,8,17,11:45,68.80,Swipe Transaction,2027553650310142703,Elkhart,IN,46514.0,5541,,No
1032,1,2007,12,10,10:51,21.09,Swipe Transaction,5327349407028311348,Oklahoma City,OK,73110.0,7542,,No
847,1,2019,3,26,13:55,35.85,Swipe Transaction,-3398248499422470718,Atlantic City,NJ,8401.0,7995,,No
1241,3,2016,5,3,06:10,12.26,Chip Transaction,-5475680618560174533,Milton,FL,32571.0,5942,,No
1919,3,2016,3,16,09:09,7.38,Chip Transaction,2027553650310142703,Los Angeles,CA,90008.0,5541,,No
1248,0,2015,1,17,10:00,2.74,Swipe Transaction,-5162038175624867091,Laurel,MT,59044.0,5541,,No
1704,0,2017,6,9,19:14,40.41,Chip Transaction,-7146670748125200898,Ambler,PA,19002.0,5970,,No
641,0,2019,1,15,10:23,8.37,Chip Transaction,-2199240919702304605,Bennett,CO,80102.0,5812,,No
1896,1,2016,1,21,14:59,35.87,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1101,1,2011,8,26,09:02,23.28,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
907,0,2012,1,16,18:08,41.70,Swipe Transaction,-5904116920141006298,Houston,TX,77099.0,5719,,No
1076,0,2017,1,1,07:07,2.00,Chip Transaction,878534750241365141,San Diego,CA,92127.0,5812,,No
1187,0,2018,5,14,22:06,158.28,Chip Transaction,1677368303164129647,Morrisville,PA,19067.0,5621,,No
1712,0,2011,3,27,12:57,3.08,Swipe Transaction,97032797689821735,Mission,TX,78573.0,5411,,No
1497,3,2005,11,3,10:14,20.88,Swipe Transaction,-701440388920904605,Crown Point,IN,46307.0,5411,,No
690,3,2014,6,29,06:35,1.12,Swipe Transaction,-6571010470072147219,Anaheim,CA,92804.0,5499,,No
1808,1,2012,12,21,20:01,73.52,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
1468,5,2011,9,30,17:11,54.60,Swipe Transaction,-3241729863574120050,Carleton,MI,48117.0,5310,,No
1801,2,2016,12,10,16:46,71.59,Swipe Transaction,-402377435929126665,Jersey City,NJ,7307.0,8043,,No
792,1,2019,2,20,19:53,11.02,Chip Transaction,4342380665278509870,New Orleans,LA,70123.0,5813,,No
744,3,2016,2,25,20:01,-74.00,Chip Transaction,2027553650310142703,Wellsburg,WV,26070.0,5541,,No
1249,3,2010,3,16,08:02,-80.00,Swipe Transaction,1799189980464955940,Granville,IA,51022.0,5499,Insufficient Balance,No
681,1,2010,8,12,09:28,60.00,Swipe Transaction,-4282466774399734331,Longmont,CO,80503.0,4829,,No
1248,2,2016,4,3,10:17,2.32,Chip Transaction,4722913068560264812,Philadelphia,PA,19107.0,5411,,No
1064,3,2006,8,11,08:19,23.70,Swipe Transaction,7145736684866660022,Chicago Heights,IL,60411.0,5251,,No
1201,3,2007,11,7,10:55,13.15,Swipe Transaction,-6274911531211188608,Montgomery,AL,36106.0,5411,,No
1822,1,2019,10,29,15:43,112.75,Swipe Transaction,496579306262260327,Concord,NC,28027.0,5211,,No
1782,0,2009,3,14,17:04,2.14,Swipe Transaction,-7146670748125200898,New Washington,OH,44854.0,5970,,No
1217,0,2019,1,4,09:51,-70.00,Chip Transaction,-1288082279022882052,Atlanta,GA,30312.0,5499,,No
1761,2,2016,9,17,21:26,20.87,Chip Transaction,-2406792784142429160,Cocoa,FL,32926.0,5411,,No
1637,0,2018,9,10,12:07,16.28,Chip Transaction,-1206824516758470250,Sterling Heights,MI,48310.0,7542,,No
1088,1,2009,10,26,09:44,58.20,Swipe Transaction,-5475680618560174533,Washington,DC,20005.0,5942,,No
1013,3,2017,12,31,17:52,214.40,Chip Transaction,-9129651508987516105,Naples,FL,34104.0,8011,,No
1869,0,2017,7,9,11:03,67.29,Chip Transaction,1934942834870296924,Tacoma,WA,98445.0,5912,,No
1237,0,2019,1,17,12:39,11.00,Chip Transaction,7069584154815291371,Webster,TX,77598.0,5812,,No
641,2,2010,9,9,08:03,4.96,Swipe Transaction,4722913068560264812,Elizabeth,CO,80107.0,5411,,No
1869,1,2004,3,5,13:00,6.15,Swipe Transaction,-5162038175624867091,Tacoma,WA,98465.0,5541,,No
893,2,2016,7,16,12:20,15.45,Chip Transaction,1913477460590765860,Chatsworth,CA,91311.0,5300,,No
696,0,2015,11,23,12:57,13.55,Chip Transaction,3709584255870795761,Rome,NY,13440.0,5912,,No
706,2,2008,3,22,18:27,120.00,Swipe Transaction,-4282466774399734331,Clinton,OH,44216.0,4829,,No
1608,0,2017,6,25,21:50,61.13,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
972,3,2014,1,4,13:21,-78.00,Swipe Transaction,1799189980464955940,Plano,TX,75023.0,5499,,No
808,1,2003,11,8,23:46,70.00,Swipe Transaction,-1288082279022882052,Eagle Mountain,UT,84005.0,5499,,No
1681,1,2005,5,16,13:17,41.34,Swipe Transaction,1913477460590765860,West Linn,OR,97068.0,5300,,No
1779,2,2019,3,16,10:31,7.78,Swipe Transaction,-7424238783314022678,Niagara Falls,NY,14301.0,5411,,No
1502,1,2019,8,24,07:48,-67.00,Chip Transaction,-4334232547381218591,Hastings,NY,13076.0,5541,,No
107,1,2013,5,27,08:46,9.98,Swipe Transaction,-1046622217034093949,Chicago,IL,60616.0,5812,,No
112,0,2007,11,17,20:48,14.43,Swipe Transaction,1810174929947837882,Gonzales,TX,78629.0,5912,,No
1687,2,2015,10,24,11:52,9.09,Chip Transaction,97032797689821735,Stratford,CT,6614.0,5411,,No
539,0,2011,10,22,12:00,120.00,Swipe Transaction,-4282466774399734331,Hamilton,OH,45015.0,4829,,No
315,1,2015,2,28,08:55,13.34,Chip Transaction,-5475680618560174533,Tucson,AZ,85757.0,5942,,No
1080,0,2001,12,29,12:22,155.36,Swipe Transaction,1799189980464955940,Merritt Island,FL,32953.0,5499,,No
1425,0,2019,8,4,19:43,35.74,Chip Transaction,3639123430068731390,Camillus,NY,13031.0,5814,,No
1639,0,2012,2,1,11:56,1.43,Swipe Transaction,-5475680618560174533,Olympia,WA,98516.0,5942,,No
973,4,2019,1,10,11:23,26.51,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1709,2,2015,12,8,09:23,4.26,Swipe Transaction,-8295917067650918729,Hattiesburg,MS,39401.0,5411,,No
1060,3,2007,9,18,14:33,-481.00,Swipe Transaction,1715299929786123066,Atlanta,GA,30331.0,3722,,No
1395,1,2012,8,8,08:21,6.24,Swipe Transaction,-5475680618560174533,Tacoma,WA,98406.0,5942,,No
1545,1,2019,3,25,22:05,6.20,Swipe Transaction,97032797689821735,Milwaukee,WI,53207.0,5411,,No
185,0,2014,8,25,06:23,91.50,Swipe Transaction,-7966937216452282383,Austin,TX,78728.0,7538,,No
1303,1,2018,2,15,05:31,7.53,Chip Transaction,878534750241365141,Mentor,OH,44060.0,5812,,No
1477,3,2008,9,25,18:36,1.21,Swipe Transaction,6666504894937430109,Belfair,WA,98528.0,5499,,No
1752,1,2016,6,22,16:27,40.00,Swipe Transaction,-4282466774399734331,Huntington Park,CA,90255.0,4829,,No
326,1,2004,11,6,14:42,12.16,Swipe Transaction,-2472481739355111587,Tonawanda,NY,14150.0,7538,,No
1530,1,2018,12,24,00:49,228.95,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
517,0,2016,1,17,12:41,63.00,Chip Transaction,1799189980464955940,Columbia,SC,29229.0,5499,,No
1499,3,2017,8,7,12:04,14.56,Swipe Transaction,-4865200397519566788,San Diego,CA,92129.0,5812,,No
396,1,2002,6,15,10:51,172.98,Swipe Transaction,-3482258948493131669,Nashport,OH,43830.0,6300,,No
1539,1,2011,8,23,21:45,9.93,Swipe Transaction,-303858256154265716,Greensburg,PA,15601.0,5251,,No
1895,0,2014,8,2,15:41,61.42,Swipe Transaction,7847619186796796084,Marion,IA,52302.0,5812,,No
332,0,2009,10,22,09:57,80.52,Swipe Transaction,1799189980464955940,Philadelphia,PA,19131.0,5499,,No
1788,1,2017,9,27,09:26,3.10,Chip Transaction,5205099864768539121,New York,NY,10128.0,5812,,No
901,1,2018,10,31,12:27,97.00,Chip Transaction,-1288082279022882052,Vacaville,CA,95687.0,5499,,No
1897,3,2009,7,19,14:05,40.03,Swipe Transaction,4640256341239614693,Boulder,CO,80301.0,4900,,No
1029,3,2016,10,12,08:11,57.84,Chip Transaction,-2165325134182579556,Avery,TX,75554.0,5311,,No
1298,0,2013,9,7,10:53,15.54,Swipe Transaction,-5997461737478757982,Pensacola,FL,32504.0,4121,,No
1250,3,2015,6,2,19:13,78.11,Swipe Transaction,-5467922351692495955,La Porte,TX,77571.0,5912,,No
1030,0,2007,1,20,10:32,229.94,Swipe Transaction,-3220758452254689706,Santa Teresa,NM,88008.0,5311,,No
292,2,2017,12,29,13:48,-73.00,Chip Transaction,-4334232547381218591,Boaz,AL,35957.0,5541,,No
285,1,2001,9,14,13:18,5.43,Swipe Transaction,1799189980464955940,San Fernando,CA,91340.0,5499,,No
1926,4,2014,1,1,15:27,14.60,Swipe Transaction,4751695835751691036,Concord,NC,28025.0,5814,,No
1427,0,2007,2,8,10:50,15.76,Swipe Transaction,-1662162349688630531,Madison,IN,47250.0,5541,,No
752,3,2007,1,25,19:33,130.08,Online Transaction,6865772759070992624,ONLINE,,,4900,,No
55,1,2015,4,29,16:14,31.24,Swipe Transaction,4722913068560264812,Rego Park,NY,11374.0,5411,,No
427,0,2018,4,26,15:46,3.09,Chip Transaction,589879508972413707,Bullock,NC,27507.0,5921,,No
787,0,2012,4,6,07:25,2.65,Swipe Transaction,9075393770577090713,Paragould,AR,72450.0,5411,,No
423,1,2018,10,9,12:01,49.13,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1088,1,2015,12,28,13:01,9.07,Chip Transaction,8280189890397063937,Reading,PA,19607.0,5300,,No
485,0,2011,9,15,08:13,81.00,Swipe Transaction,1799189980464955940,League City,TX,77573.0,5499,,No
1004,1,2020,1,29,10:43,116.87,Swipe Transaction,8878665205966093747,Marienville,PA,16239.0,5411,,No
